TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed,slope,urban
7249,0,1,0,Palestinian,0,24343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7250,0,1,0,Palestinian,0,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7251,0,1,0,Palestinian,0,8528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7252,0,1,0,Palestinian,0,15078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7253,0,1,0,Palestinian,0,7867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7254,0,1,0,Palestinian,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7255,0,1,0,Palestinian,0,6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7256,0,1,0,Palestinian,0,5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7301,1,1,0,Jewish,3074,12976,2234,2074,1662,1187,1147,937,884,820,540,367,271,254,274,164,94,60,3870,124,1372,374,623,1374,0,4248,1830,2078,4015,1,0
7302,1,1,0,Jewish,1463,7315,1320,1225,982,463,571,543,522,484,319,217,160,150,162,97,55,35,617,0,160,73,58,324,0,2273,0,0,2373,1,0
7310,1,1,0,Jewish,150,750,135,125,100,47,58,55,53,49,32,22,16,15,16,9,5,3,61,0,16,7,6,31,0,221,0,0,243,1,1
7311,1,1,0,Jewish,937,4242,430,484,474,424,355,232,235,259,266,247,197,165,150,131,99,87,341,0,91,41,33,175,0,1111,0,210,1632,1,1
7312,1,1,0,Jewish,974,4843,503,566,555,412,377,271,275,303,311,289,231,193,176,154,116,102,381,0,107,48,38,186,0,1305,0,0,1911,1,1
7313,1,1,0,Jewish,1387,6877,714,804,788,589,536,385,391,430,442,410,328,274,250,218,165,146,572,0,152,69,55,295,0,1983,0,152,2712,1,1
7321,1,1,0,Jewish,1873,8356,1231,1450,1305,654,510,406,494,657,516,391,252,169,126,95,60,32,796,0,185,92,92,426,0,2880,0,260,2779,1,0
7331,1,1,0,U_Orthodox,978,5981,1155,1127,1021,645,392,250,273,367,338,177,78,45,29,25,23,29,597,0,125,62,62,347,0,2362,0,399,1199,1,0
7341,1,1,0,Jewish,608,3041,548,509,408,192,237,226,217,201,132,90,66,62,67,40,23,14,254,0,60,30,30,132,0,926,0,0,986,1,0
7401,1,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7402,1,1,0,U_Orthodox,628,4082,634,560,576,491,482,257,149,126,157,211,145,99,74,47,34,31,490,0,122,37,28,301,0,1923,0,738,966,1,2
7403,1,1,0,U_Orthodox,1278,6256,914,807,830,956,808,382,216,182,226,304,209,143,106,69,50,46,674,0,122,95,54,403,0,2518,0,1570,1454,1,2
7404,1,1,0,U_Orthodox,1328,8544,1325,1170,1204,1040,1012,536,313,265,328,440,304,208,154,100,72,66,825,0,216,78,98,431,0,2833,0,1430,2021,1,2
7405,1,1,0,U_Orthodox,794,4006,590,521,536,597,512,245,139,117,146,196,135,92,68,44,32,29,405,0,96,43,35,229,0,1349,0,883,933,1,2
7406,1,1,0,U_Orthodox,2601,13345,2481,2422,2193,1718,994,553,587,788,726,382,168,97,63,54,50,64,1260,0,295,134,107,722,0,4612,0,1892,2658,1,2
7412,1,1,0,U_Orthodox,757,5304,1050,1025,928,498,316,223,248,333,307,161,71,41,26,22,21,27,631,0,125,56,45,404,0,2758,0,375,1068,1,2
7413,1,1,0,U_Orthodox,1012,6329,1228,1198,1085,667,407,265,290,390,359,189,83,48,31,26,24,31,640,0,146,66,53,374,0,2419,0,1178,1270,1,2
7414,1,1,0,U_Orthodox,1042,6774,1323,1292,1170,686,426,284,313,420,387,203,89,51,33,28,26,34,868,0,186,57,42,581,0,3825,0,1246,1360,1,2
7415,1,1,0,U_Orthodox,1149,7424,1449,1414,1280,758,468,310,342,460,424,223,98,56,37,31,29,37,828,0,203,62,47,515,0,3273,0,2512,1490,1,2
7416,1,1,0,U_Orthodox,1374,9618,1904,1858,1682,904,574,405,450,605,557,293,129,74,48,41,38,49,961,0,267,82,61,549,0,3847,0,658,1937,1,2
7417,1,1,0,U_Orthodox,1724,12068,2389,2332,2111,1134,721,508,565,759,699,367,162,93,61,52,48,61,1308,0,336,103,77,791,0,4545,840,825,2430,1,2
7418,1,1,0,U_Orthodox,1331,9323,1845,1801,1631,876,557,393,436,586,540,284,125,72,47,40,37,47,875,0,259,59,79,475,0,3328,0,638,1877,1,2
7419,1,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,1500,600,600,300,0,0,0,0,0,0,1,2
7421,1,1,0,U_Orthodox,2000,14000,2771,2705,2449,1315,836,590,655,880,811,426,188,108,70,60,55,71,1189,0,330,150,120,589,0,4128,0,958,2819,1,2
7501,0,1,0,Jewish,1989,8357,827,999,939,719,542,375,461,585,626,624,485,323,246,224,173,202,751,0,258,79,59,353,0,2477,0,0,3439,1,1
7502,0,1,0,Jewish,761,3200,316,382,359,275,207,143,176,224,239,239,185,123,94,85,66,77,276,0,99,30,22,124,0,870,0,0,1317,1,1
7503,0,1,0,Jewish,1157,4861,481,581,546,418,315,218,268,340,364,363,282,187,143,130,100,118,418,0,150,46,34,187,0,1312,0,0,2000,1,1
7504,0,1,0,Jewish,1780,7476,740,893,840,643,484,336,412,523,560,558,433,289,220,200,155,181,1222,0,600,300,100,222,0,1556,0,0,3076,1,1
7511,0,1,0,Jewish,788,3310,327,395,372,285,214,148,182,231,248,247,192,127,97,88,68,80,283,0,102,39,15,125,0,878,0,0,1362,1,0
7512,0,1,0,Jewish,326,1371,135,164,154,118,88,61,75,96,102,102,79,53,40,36,28,33,117,0,42,16,6,51,0,363,0,0,564,1,0
7513,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7514,0,1,0,Jewish,319,1342,132,160,150,115,87,60,74,94,100,100,77,51,39,36,27,32,115,0,41,15,6,51,0,359,0,0,552,1,0
7521,0,1,0,Jewish,1372,5107,505,436,377,376,377,371,343,319,267,255,236,237,246,238,205,312,392,0,180,51,25,135,0,919,0,111,2110,1,0
7531,0,1,0,Jewish,1287,2694,182,169,150,264,206,164,146,145,130,128,112,105,119,138,160,369,280,0,151,43,21,64,0,378,0,210,987,1,0
7601,0,1,0,Jewish,809,3494,351,303,262,222,244,256,239,222,185,177,164,165,171,165,143,217,224,0,97,40,24,62,0,439,0,0,1468,1,1
7602,0,1,0,Jewish,421,1817,182,157,136,115,127,133,124,115,96,92,85,86,89,86,74,112,176,0,50,21,12,92,0,649,0,0,763,1,1
7603,0,1,0,Jewish,957,3134,285,246,212,380,288,218,193,180,150,143,133,134,138,134,116,176,227,0,78,32,19,96,0,544,0,375,1190,1,1
7604,0,1,0,Jewish,169,390,28,26,23,20,22,24,23,22,20,20,17,16,18,21,25,57,655,0,520,97,32,5,0,41,0,0,154,1,1
7605,0,1,0,Jewish,822,3456,342,413,388,297,224,155,190,242,259,258,200,133,101,92,71,83,48,0,0,0,0,48,0,338,0,0,1422,1,1
7606,0,1,0,Jewish,415,956,70,65,57,49,55,60,56,56,50,49,43,40,45,53,61,141,280,0,41,29,12,197,0,1379,0,0,379,1,1
7611,0,1,0,Jewish,671,2652,267,230,199,168,185,195,181,168,141,134,125,125,129,125,108,164,183,0,80,40,13,49,0,346,0,0,1114,1,1
7612,0,1,0,Jewish,297,1173,118,102,88,74,82,86,80,74,62,59,55,55,57,55,48,72,81,0,32,14,11,21,0,153,0,0,493,1,1
7613,0,1,0,Jewish,799,3297,332,286,247,209,230,242,225,209,175,167,155,156,161,156,135,204,221,0,87,47,23,61,0,431,0,0,1385,1,1
7614,0,1,0,Jewish,423,1745,175,151,131,110,122,128,119,111,92,88,82,82,85,82,71,108,181,0,42,25,16,97,0,679,0,0,733,1,1
7615,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7621,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7622,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,487,130,32,0,0,0,0,0,0,1,1
7623,0,1,0,Jewish,558,1285,94,87,77,66,74,81,75,75,67,66,58,54,61,71,82,190,139,0,50,33,27,28,0,196,0,0,509,1,0
7624,0,1,0,Jewish,1269,4922,495,427,370,312,344,361,336,313,261,250,232,233,241,233,201,305,451,0,126,76,50,198,0,1386,0,0,2068,1,1
7625,0,1,0,Jewish,111,433,43,37,32,27,30,31,29,27,23,22,20,20,21,20,17,26,7,0,0,0,0,7,0,50,0,0,182,1,1
7626,0,1,0,Jewish,1308,5494,544,656,617,473,356,247,303,384,411,410,318,212,161,147,114,133,4311,0,1252,2296,626,136,0,952,0,0,2261,1,1
7627,0,1,0,Jewish,999,4596,462,399,345,292,321,338,314,292,244,233,216,217,225,218,188,285,81,0,0,0,0,81,0,570,0,0,1931,1,1
7628,0,1,0,Jewish,401,1846,185,160,138,117,129,135,126,117,98,93,87,87,90,87,75,114,130,0,40,32,8,49,0,349,0,0,776,1,1
7629,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7631,1,1,0,Jewish,1246,4736,246,291,372,416,492,356,217,180,219,297,354,360,333,243,151,203,383,0,112,87,49,134,0,938,0,0,2173,1,0
7641,0,1,0,Jewish,825,3465,343,414,389,298,224,155,191,242,259,258,201,133,102,93,71,84,310,0,115,33,16,145,0,1017,0,0,1426,1,0
7642,0,1,0,Jewish,562,2362,233,282,265,203,153,106,130,165,177,176,137,91,69,63,49,57,202,0,78,22,11,90,0,633,0,0,972,1,0
7651,0,1,0,Arab,2810,11683,1062,1062,1062,944,944,826,708,708,708,708,590,472,472,354,354,708,1224,0,548,168,126,381,0,2667,0,0,2960,1,1
7652,0,1,0,Arab,1846,7726,858,858,780,780,624,546,546,624,468,390,234,234,234,156,156,234,852,0,304,138,110,298,0,2091,0,0,1899,1,0
7661,0,1,0,U_Orthodox,2896,11233,1531,1352,1391,2107,1583,661,361,306,379,509,351,240,178,115,83,77,1036,0,250,90,113,581,0,3423,0,2324,2559,1,1
7701,1,1,0,Jewish,2088,10181,1025,885,765,647,712,748,696,647,541,517,480,482,498,483,417,632,702,0,229,83,104,284,0,1991,0,0,4278,1,1
7702,1,1,0,Jewish,697,2709,272,235,203,172,189,199,185,172,144,137,127,128,132,128,111,168,215,0,76,27,34,75,0,529,0,0,1138,1,1
7703,1,1,0,Jewish,600,3826,385,332,287,243,267,281,261,243,203,194,180,181,187,181,156,237,229,0,66,24,30,108,0,748,0,47,1607,1,1
7704,1,1,0,Jewish,650,2730,270,326,306,235,177,122,150,191,204,203,158,105,80,73,56,66,238,0,71,26,32,108,0,756,0,0,1123,1,1
7711,1,1,0,Jewish,719,3021,299,361,339,260,195,135,166,211,226,225,175,116,89,81,62,73,263,0,79,28,35,119,0,836,0,0,1243,1,1
7712,1,1,0,Jewish,471,3002,302,261,225,190,209,220,205,190,159,152,141,142,147,142,123,186,178,0,51,18,23,83,0,587,0,0,1261,1,1
7721,1,1,0,U_Orthodox,1804,7576,750,905,851,652,491,340,418,530,567,566,439,292,223,203,157,183,843,0,297,108,135,301,0,2098,0,687,2458,1,1
7731,1,1,0,Jewish,426,1957,203,228,224,166,152,109,111,122,125,116,93,78,71,62,47,41,161,0,46,17,21,76,0,537,0,0,772,1,0
7801,1,1,0,U_Orthodox,1587,11109,2199,2146,1943,1044,663,468,520,698,644,338,149,86,56,47,44,56,1056,0,261,95,119,580,0,4064,0,760,2237,1,0
7802,1,1,0,Jewish,1904,8401,1466,1360,1090,698,729,605,580,538,354,241,178,167,180,108,62,39,759,0,146,113,64,434,0,2582,0,1261,2634,1,0
7803,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,1260,630,210,0,0,0,0,0,0,1,0
7811,1,1,0,Jewish,1820,8378,871,980,961,713,653,470,477,524,538,500,400,334,305,266,201,178,691,0,218,72,72,327,0,2291,0,0,3306,1,0
7821,1,1,0,Jewish,470,2164,225,253,248,184,168,121,123,135,139,129,103,86,78,68,52,45,178,0,47,28,18,84,0,593,0,0,854,1,0
7822,1,1,0,Jewish,2420,12101,2184,2027,1625,767,946,899,864,802,528,359,265,249,268,161,92,58,1029,0,266,145,72,544,0,3814,0,0,3925,1,0
7823,1,1,0,Jewish,818,4092,738,685,549,259,319,304,292,271,178,121,89,84,90,54,31,19,345,0,90,49,24,182,0,1276,0,0,1327,1,0
7824,1,1,0,Jewish,1147,4447,744,691,554,474,429,308,294,273,180,122,90,84,91,54,31,20,370,0,90,41,33,205,0,1307,0,425,1338,1,0
7825,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
7826,1,1,0,Jewish,347,1457,144,174,163,125,94,65,80,102,109,108,84,56,42,39,30,35,127,0,34,13,6,57,13,403,0,0,599,1,0
7827,1,0,0,Jewish,216,907,89,108,101,78,58,40,50,63,68,67,52,35,26,24,18,22,72,0,25,8,8,28,0,202,0,0,373,1,0
7831,1,1,0,Jewish,2877,10805,1788,1660,1331,1214,1071,749,708,656,432,294,217,204,219,131,75,48,918,39,118,158,79,521,0,3162,0,1205,3215,1,0
7841,1,1,0,Jewish,1423,7118,1285,1192,956,451,556,529,508,471,310,211,156,146,158,94,54,34,615,0,113,113,56,330,0,2311,0,245,2309,1,0
7851,1,1,0,Jewish,1120,5601,1011,938,752,355,437,416,400,371,244,166,122,115,124,74,42,27,480,0,123,67,33,256,0,1764,0,72,1817,1,0
7911,0,1,0,Palestinian,0,41205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7912,0,1,0,Palestinian,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7913,0,1,0,Palestinian,0,13914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7921,0,1,0,Palestinian,0,29883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7922,0,1,0,Palestinian,0,38570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7930,0,1,0,Palestinian,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7931,0,1,0,Palestinian,0,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7932,0,1,0,Palestinian,0,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7933,0,1,0,Palestinian,0,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7934,0,1,0,Palestinian,0,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7935,0,1,0,Palestinian,0,4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7936,0,1,0,Palestinian,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7937,0,1,0,Palestinian,0,4758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7938,0,1,0,Palestinian,0,4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7939,0,1,0,Palestinian,0,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7940,0,1,0,Palestinian,0,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7941,0,1,0,Palestinian,0,4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7942,0,1,0,Palestinian,0,3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7943,0,1,0,Palestinian,0,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7944,0,1,0,Palestinian,0,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7945,0,1,0,Palestinian,0,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7946,0,1,0,Palestinian,0,2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7947,0,1,0,Palestinian,0,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7948,0,1,0,Palestinian,0,4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7949,0,1,0,Palestinian,0,4607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7950,0,1,0,Palestinian,0,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7951,0,1,0,Palestinian,0,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7952,0,1,0,Palestinian,0,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7953,0,1,0,Palestinian,0,4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7954,0,1,0,Palestinian,0,7688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7955,0,1,0,Palestinian,0,3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7956,0,1,0,Palestinian,0,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7957,0,1,0,Palestinian,0,2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7958,0,1,0,Palestinian,0,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7961,0,1,0,Palestinian,0,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7962,0,1,0,Palestinian,0,4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7963,0,1,0,Palestinian,0,4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7964,0,1,0,Palestinian,0,5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7965,0,1,0,Palestinian,0,6058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7966,0,1,0,Palestinian,0,4798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7967,0,1,0,Palestinian,0,8976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7968,0,1,0,Palestinian,0,6285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7969,0,1,0,Palestinian,0,7862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8101,1,1,0,Jewish,2569,11084,1152,1295,1271,948,866,621,630,693,712,661,530,442,403,352,266,235,972,0,281,128,102,460,0,3062,0,373,4371,1,0
8111,1,1,0,Jewish,434,2170,391,363,291,137,169,161,155,143,94,64,47,44,48,28,16,10,181,0,43,21,21,94,0,660,0,0,704,1,0
8121,1,1,0,Jewish,334,1670,301,279,224,105,130,124,119,110,72,49,36,34,37,22,12,8,146,0,26,16,13,80,10,517,0,115,541,1,0
8131,1,0,0,Jewish,255,1275,230,213,171,80,99,94,91,84,55,37,27,26,28,16,9,6,106,0,20,12,10,55,7,390,0,0,413,1,0
8141,1,0,0,Jewish,930,4650,839,779,624,294,363,345,332,308,203,138,101,95,103,61,35,22,390,0,74,46,37,204,27,1433,0,0,1508,1,0
8142,1,0,0,Jewish,972,4820,868,806,646,313,378,357,343,318,210,142,105,99,106,64,36,23,436,0,76,48,38,243,28,1635,0,309,1560,1,0
8143,1,0,0,Jewish,727,3423,608,564,452,250,279,250,240,223,147,100,73,69,74,44,25,16,368,0,53,33,26,233,20,1072,0,815,1093,1,0
8144,1,0,0,Jewish,300,1500,270,251,201,95,117,111,107,99,65,44,32,30,33,19,11,7,128,0,24,15,12,68,9,463,0,28,486,1,0
8211,0,1,0,Palestinian,0,57478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8212,0,1,0,Palestinian,0,49822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8221,0,1,0,Palestinian,0,53692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8222,0,1,0,Palestinian,0,57410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8223,0,1,0,Palestinian,0,69796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8224,0,0,0,Palestinian,0,87242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8225,0,1,0,Palestinian,0,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8230,0,1,0,Palestinian,0,15965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8231,0,1,0,Palestinian,0,10531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8232,0,1,0,Palestinian,0,17518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8233,0,1,0,Palestinian,0,17780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8234,0,1,0,Palestinian,0,14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8235,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8236,0,1,0,Palestinian,660,10103,0,0,0,431,220,8,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,0,0,0,784,0,1,0
8237,0,1,0,Palestinian,0,23897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8240,0,1,0,Palestinian,0,6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8241,0,1,0,Palestinian,0,9208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8242,0,1,0,Palestinian,0,7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8243,0,1,0,Palestinian,0,3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8244,0,1,0,Palestinian,0,4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8245,0,1,0,Palestinian,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,26,0,1,0
8246,0,1,0,Palestinian,0,22449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8247,0,1,0,Palestinian,0,11656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8248,0,1,0,Palestinian,0,15058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8249,0,1,0,Palestinian,0,20922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8250,0,1,0,Palestinian,0,26739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8251,0,1,0,Palestinian,0,5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8252,0,1,0,Palestinian,0,32388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8253,0,1,0,Palestinian,0,29465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8254,0,1,0,Palestinian,0,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8255,0,1,0,Palestinian,0,15931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8256,0,1,0,Palestinian,0,18151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8261,0,0,0,Palestinian,0,73044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
