TAZ,yosh,in_jerusalem_metropolin,jerusalem_city,sector,hh_total,pop,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75up,emp_tot,indus,com_hotel,business,public,education,agri,student,univ,UO_Hi_Ed,pop_emp_employed,slope,urban
8255,0,1,0,Palestinian,0,18666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8256,0,1,0,Palestinian,0,21267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8261,0,0,0,Palestinian,0,84011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8262,0,0,0,Palestinian,0,84861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8271,0,0,0,Palestinian,0,284054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8311,0,1,0,Jewish,1503,5712,297,351,449,502,593,429,262,218,264,359,427,434,401,294,182,245,540,0,150,60,45,240,45,1680,0,101,2627,1,0
8312,0,1,0,Jewish,1934,7350,382,451,578,646,764,552,337,280,340,461,549,559,517,378,234,315,672,0,193,77,58,285,58,1979,0,49,3380,1,0
8313,0,1,0,Jewish,1054,4479,451,389,336,284,313,329,306,284,238,227,211,212,219,212,183,278,310,0,84,52,42,99,31,695,0,46,1887,1,0
8314,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8401,0,1,0,Jewish,1147,5480,551,476,411,348,383,403,374,348,291,278,258,259,268,260,224,340,450,0,126,80,22,221,0,1549,0,0,2309,1,2
8402,0,1,0,Jewish,655,3134,315,272,235,199,219,230,214,199,166,159,147,148,153,148,128,194,215,0,65,45,19,83,0,550,0,83,1320,1,2
8403,0,1,0,Jewish,1392,6479,652,563,487,411,453,476,443,412,344,329,305,306,317,307,265,402,447,0,83,83,111,168,0,1182,0,0,2730,1,2
8404,0,1,0,Jewish,340,1292,67,79,101,113,134,97,59,49,59,81,96,98,90,66,41,55,54,0,0,0,0,54,0,378,0,0,594,1,2
8405,0,1,0,Jewish,843,3984,401,346,299,253,278,292,272,253,211,202,187,188,195,189,163,247,94,0,0,0,0,94,0,660,0,0,1678,1,2
8406,0,1,0,Jewish,1379,5846,570,492,426,479,450,421,387,360,301,288,267,268,277,269,232,352,412,0,72,96,72,172,0,1116,0,384,2387,1,2
8407,0,1,0,Jewish,586,3349,337,291,251,212,234,246,229,213,178,170,158,158,164,159,137,208,203,0,35,46,35,85,0,600,0,0,1411,1,2
8408,0,1,0,Jewish,595,3399,342,295,255,216,237,249,232,216,180,172,160,161,166,161,139,211,1227,0,308,410,308,200,0,1404,0,0,1432,1,2
8409,0,1,0,Jewish,486,1701,171,147,127,108,118,125,116,108,90,86,80,80,83,80,69,105,133,0,48,19,29,36,0,256,0,0,716,1,2
8410,0,1,0,U_Orthodox,2018,13118,2039,1800,1853,1580,1550,825,481,407,505,678,467,320,237,153,111,102,832,0,0,0,0,832,0,5593,0,1729,3121,1,2
8411,0,1,0,U_Orthodox,613,3990,620,547,563,480,471,251,146,123,153,206,142,97,72,46,33,31,533,0,64,55,64,349,0,2228,0,1619,949,1,2
8412,0,1,0,U_Orthodox,2876,10567,1216,953,1038,1855,1535,784,410,327,276,304,356,371,372,280,196,286,1379,0,179,153,179,866,0,4774,0,5787,2703,1,2
8413,0,1,0,Jewish,321,1318,132,114,99,83,92,96,90,83,70,66,62,62,64,62,54,81,94,0,19,19,6,29,19,190,0,57,555,1,0
8414,0,1,0,Jewish,1040,5561,560,483,418,353,388,408,380,353,295,282,262,263,272,264,227,345,351,0,62,83,62,143,0,1007,0,0,2343,1,2
8415,0,1,0,Jewish,1657,7197,695,600,518,636,571,515,472,439,367,350,325,327,338,327,282,429,510,0,81,109,81,237,0,1552,0,304,2909,1,2
8416,0,1,0,Jewish,1803,9446,951,821,710,600,660,694,646,600,502,480,445,447,462,448,387,587,580,0,108,126,126,219,0,1517,0,72,3980,1,2
8417,0,1,0,Jewish,856,5099,513,443,383,324,356,374,348,324,271,259,240,241,249,242,208,316,288,0,51,59,59,117,0,821,0,0,2148,1,2
8421,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562,1425,1068,1068,0,0,0,0,0,0,0,1,2
8422,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8423,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13368,9357,0,2673,1336,0,0,0,0,0,0,1,2
8431,0,1,0,Jewish,400,1680,166,200,188,144,108,75,92,117,125,125,97,64,49,45,34,40,2758,0,1884,538,269,66,0,444,0,163,693,1,2
8432,0,1,0,Jewish,742,2597,261,225,195,165,181,190,177,165,138,131,122,123,127,123,106,161,6657,0,1319,4617,659,60,0,426,0,0,1094,1,2
8433,0,1,0,Jewish,1060,4452,440,532,500,383,288,200,245,311,333,332,258,172,131,119,92,108,5428,0,2640,1056,1584,148,0,1039,0,0,1836,1,2
8434,0,1,0,Jewish,848,3561,352,425,400,306,231,160,196,249,266,266,206,137,105,95,73,86,2289,0,217,1302,651,118,0,831,0,0,1469,1,2
8435,0,1,0,Jewish,1199,5035,498,602,566,433,326,226,278,352,377,376,292,194,148,135,104,122,6289,6110,0,0,0,179,0,1257,0,0,2077,1,2
8436,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,0,535,2007,133,0,0,0,0,0,0,1,2
8437,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8438,0,1,0,Jewish,304,1251,126,108,94,79,87,92,85,79,66,63,59,59,61,59,51,77,87,0,18,18,6,26,18,188,0,0,527,1,0
8441,0,1,0,U_Orthodox,1071,6951,1080,953,981,839,821,437,255,215,267,359,247,169,125,81,59,54,791,0,160,64,96,470,0,3041,0,1487,1653,1,2
8442,0,1,0,U_Orthodox,2168,14096,2191,1935,1991,1698,1666,887,517,438,543,728,502,344,255,165,120,110,1522,0,325,130,195,872,0,5978,0,1362,3353,1,2
8443,0,1,0,U_Orthodox,1324,8610,1338,1182,1216,1037,1017,542,316,267,331,445,306,210,156,101,73,67,949,0,198,79,119,552,0,3628,0,1552,2048,1,2
8444,0,1,0,U_Orthodox,1100,7700,1524,1488,1347,723,460,324,360,484,446,234,103,59,38,33,30,39,1722,0,723,289,433,276,0,1935,0,526,1558,1,2
8445,0,1,0,U_Orthodox,1100,6050,783,613,668,693,760,481,264,210,177,195,229,239,239,180,126,184,1575,0,706,282,423,163,0,1144,0,649,1615,1,2
8446,0,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8447,0,1,0,U_Orthodox,1090,5995,775,608,662,687,754,476,261,209,176,193,227,237,237,178,125,182,530,0,163,65,98,203,0,1421,0,643,1601,1,2
8448,0,1,0,U_Orthodox,1308,7194,931,729,794,825,904,572,314,250,211,232,273,284,284,214,150,219,636,0,196,78,117,243,0,1706,0,772,1921,1,2
8449,0,1,0,U_Orthodox,706,4590,713,630,648,553,542,289,168,142,176,237,163,112,83,53,39,35,472,0,105,42,63,260,0,1806,0,443,1092,1,2
8451,0,1,0,U_Orthodox,1136,6168,795,623,679,718,778,489,268,214,180,198,233,243,243,183,128,187,677,0,167,67,100,342,0,2323,0,659,1645,1,2
8452,0,1,0,U_Orthodox,1877,9625,1225,960,1045,1190,1237,758,413,330,278,306,359,374,374,282,198,288,1285,0,258,103,154,768,0,5163,0,1016,2554,1,2
8453,0,1,0,U_Orthodox,1716,6632,777,609,663,1105,945,496,262,209,176,194,228,237,237,179,125,182,893,0,163,65,98,565,0,3339,0,2818,1707,1,2
8454,0,1,0,U_Orthodox,582,3204,414,325,353,367,403,254,139,111,94,103,121,126,126,95,67,97,378,0,87,34,52,203,0,1426,0,343,855,1,2
8455,0,1,0,U_Orthodox,2285,7374,805,630,687,1483,1130,531,271,216,182,201,236,246,246,185,130,189,622,0,0,0,0,622,0,3759,0,2087,1851,1,2
8456,0,1,0,U_Orthodox,900,4950,640,502,546,567,622,393,216,172,145,160,187,195,195,147,103,150,2689,0,1250,500,750,189,0,1328,0,531,1321,1,2
8457,0,1,0,U_Orthodox,969,6301,979,865,890,759,744,396,231,195,242,325,224,154,114,73,53,49,683,0,145,58,87,392,0,2712,0,609,1499,1,2
8458,0,1,0,U_Orthodox,1075,6991,1086,959,987,842,826,440,256,217,269,361,249,170,126,82,59,54,784,0,161,64,96,461,0,3106,0,759,1663,1,2
8459,0,1,0,U_Orthodox,1505,5422,619,485,528,970,794,401,209,166,140,154,181,189,189,142,100,145,590,0,130,52,78,329,0,1943,0,1528,1384,1,2
8460,0,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0,0,0,3320,0,0,0,0,0,0,1,2
8461,0,1,0,U_Orthodox,1510,7463,941,738,803,959,972,584,317,253,213,235,276,287,288,216,152,221,683,0,158,158,79,286,0,1893,0,780,1973,1,2
8462,0,1,0,U_Orthodox,1911,10513,1360,1066,1161,1206,1322,836,459,366,309,340,399,415,416,313,220,320,962,0,229,229,114,389,0,2723,0,1128,2807,1,2
8463,0,1,0,U_Orthodox,2376,13068,1691,1325,1443,1499,1643,1039,570,455,384,422,496,517,517,389,273,397,1198,0,356,142,213,486,0,3365,0,1402,3489,1,2
8464,0,1,0,U_Orthodox,1939,10668,1380,1082,1178,1223,1341,848,466,372,313,345,405,422,422,317,223,324,947,0,290,116,174,366,0,2562,0,1144,2849,1,2
8465,0,1,0,U_Orthodox,1120,6160,797,624,680,706,774,490,269,214,181,199,233,243,243,183,129,187,548,0,168,67,100,212,0,1486,0,661,1645,1,2
8466,0,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8467,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8471,0,1,0,Jewish,483,1838,95,112,144,161,191,138,84,70,85,115,137,139,129,94,58,78,1525,0,579,579,289,75,0,529,0,0,845,1,2
8472,0,1,0,U_Orthodox,2520,13862,1794,1406,1531,1590,1743,1102,605,483,407,448,526,548,548,413,290,422,1313,0,302,302,151,557,0,3827,0,1487,3702,1,2
8473,0,1,0,Jewish,2248,9444,935,1129,1061,813,612,424,521,661,707,705,548,365,278,253,196,229,809,0,224,89,134,360,0,2520,0,0,3897,1,2
8474,0,1,0,Jewish,1093,4591,454,548,516,395,297,206,253,321,344,343,266,177,135,123,95,111,392,0,109,43,65,174,0,1219,0,0,1894,1,2
8475,0,1,0,U_Orthodox,2395,13175,1705,1336,1455,1511,1657,1048,575,459,387,426,500,521,521,392,276,401,1172,0,359,143,215,453,0,3174,0,1413,3518,1,2
8476,0,1,0,U_Orthodox,1438,7912,1024,802,873,907,995,629,345,275,232,255,300,313,313,235,165,240,704,0,215,86,129,272,0,1910,0,849,2113,1,2
8477,0,1,0,U_Orthodox,1485,8167,1057,828,902,936,1027,649,356,284,240,264,310,323,323,243,171,248,776,0,222,89,133,330,0,2314,0,876,2181,1,2
8481,0,1,0,U_Orthodox,2200,15400,3048,2976,2694,1447,920,649,721,968,892,469,206,119,77,66,61,79,2090,0,600,240,360,890,0,6233,0,1053,3117,1,2
8482,0,1,0,U_Orthodox,2090,14630,2896,2827,2559,1374,874,616,685,920,848,445,196,113,73,63,58,75,2018,0,749,299,449,519,0,3638,0,1001,2961,1,2
8483,0,1,0,U_Orthodox,1650,11550,2286,2232,2020,1085,690,486,540,726,669,352,155,89,58,49,46,59,1379,0,355,142,213,667,0,4674,0,790,2338,1,2
8484,0,1,0,U_Orthodox,1020,5610,726,569,619,643,705,446,245,195,164,181,213,221,222,167,117,170,344,0,153,61,91,38,0,266,0,602,1498,1,2
8485,0,1,0,U_Orthodox,1020,5610,726,569,619,643,705,446,245,195,164,181,213,221,222,167,117,170,356,0,122,122,61,50,0,353,0,602,1498,1,2
8501,0,1,0,Jewish,1299,4939,257,303,388,434,513,371,226,188,228,310,369,375,347,254,157,211,468,0,116,51,38,208,51,1457,0,0,2271,1,0
8502,0,1,0,Jewish,923,3507,182,215,275,308,364,263,161,133,162,220,262,266,246,180,112,150,322,0,92,46,27,137,18,963,0,0,1613,1,0
8503,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,2433,1216,405,0,0,0,0,0,0,0,1,1
8504,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779,2867,1433,477,0,0,0,0,0,0,0,1,1
8505,0,1,0,Jewish,304,1249,125,108,93,79,87,91,85,79,66,63,58,59,61,59,51,77,146,0,30,18,12,85,0,580,0,65,526,1,0
8506,0,1,0,Jewish,127,294,21,19,17,15,17,18,17,17,15,15,13,12,14,16,18,43,5159,1030,2061,1545,515,6,0,45,0,0,116,1,1
8507,0,1,0,Jewish,969,3779,380,328,284,240,264,277,258,240,201,192,178,179,185,179,154,234,421,29,58,19,38,227,48,1535,0,429,1592,1,0
8508,0,1,0,Jewish,1513,5751,299,353,452,505,597,432,264,219,266,361,430,437,404,296,183,246,530,0,151,75,30,227,45,1574,0,33,2645,1,0
8511,0,1,0,Jewish,816,3100,161,190,243,272,322,233,142,118,143,194,231,235,218,159,99,133,299,65,48,32,16,136,0,938,0,67,1426,1,0
8512,1,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8513,0,1,0,Jewish,467,1774,92,109,139,156,184,133,81,67,82,111,132,134,124,91,56,76,151,0,28,23,28,58,14,406,0,0,816,1,0
8514,0,1,0,Jewish,1015,3857,200,237,303,339,400,289,177,147,178,242,288,293,271,198,123,165,455,0,60,50,60,252,30,1765,0,0,1773,1,0
8601,0,1,0,Jewish,2375,9976,987,1192,1121,859,647,448,551,698,747,745,579,385,294,267,207,242,9632,0,6523,1863,931,313,0,2196,0,0,4116,1,2
8602,0,1,0,Jewish,1013,3849,200,236,302,338,400,289,176,146,178,241,287,292,270,198,122,165,304,0,101,70,30,101,0,709,0,0,1770,1,2
8603,0,1,0,Jewish,1276,4848,252,297,381,426,504,364,222,185,224,304,362,368,341,249,154,208,513,0,140,76,38,257,0,1804,0,0,2230,1,2
8604,0,1,0,Jewish,967,3674,191,225,288,323,381,276,168,140,169,230,274,279,258,189,117,157,290,0,96,77,19,96,0,677,0,0,1690,1,2
8605,0,1,0,Jewish,1733,6585,343,404,517,579,684,494,302,251,304,413,492,500,463,339,210,282,609,0,173,138,34,263,0,1843,0,0,3028,1,2
8606,0,1,0,Jewish,1235,4693,244,288,369,412,487,352,215,179,217,294,350,356,330,241,149,201,387,0,135,74,37,140,0,980,0,0,2158,1,2
8611,0,1,0,Jewish,3355,12751,664,783,1002,1121,1325,958,585,486,589,801,953,969,896,656,407,547,1216,0,301,268,100,544,0,3814,0,0,5864,1,2
8612,0,1,0,Jewish,2249,8547,445,525,672,751,888,642,392,326,395,537,639,650,601,440,273,366,815,0,202,179,67,365,0,2558,0,0,3931,1,2
8613,0,1,0,Jewish,1233,4685,244,287,368,412,487,352,215,178,216,294,350,356,329,241,149,201,608,0,110,98,36,361,0,2531,0,0,2154,1,2
8614,0,1,0,Jewish,4500,18900,1871,2259,2124,1627,1225,849,1044,1324,1416,1412,1096,730,557,507,392,458,4462,0,1706,1517,568,669,0,4685,0,0,7798,1,2
8615,0,1,0,Jewish,4770,20034,1983,2395,2251,1725,1299,900,1106,1403,1501,1496,1162,774,590,537,416,486,4714,0,2075,1245,830,563,0,3947,0,0,8266,1,2
8616,0,1,0,Jewish,1331,5057,263,310,397,444,525,380,232,193,233,317,378,384,355,260,161,217,475,0,119,106,39,208,0,1462,0,0,2326,1,2
8621,0,1,0,Jewish,1227,4662,242,286,366,410,484,350,214,178,215,293,348,354,327,240,148,200,443,0,122,98,24,198,0,1388,0,0,2144,1,2
8622,0,1,0,Jewish,1310,4978,259,305,391,437,517,374,228,190,230,312,372,378,350,256,159,213,485,0,131,104,26,223,0,1567,0,0,2289,1,2
8623,0,1,0,Jewish,4240,17808,1763,2129,2001,1533,1155,800,983,1247,1334,1330,1033,688,525,478,369,432,1363,0,381,339,127,515,0,3610,0,0,7347,1,2
8624,0,1,0,Jewish,2344,8908,464,547,700,783,926,669,409,340,412,559,666,677,626,458,284,382,834,0,211,187,70,365,0,2561,0,0,4097,1,2
8625,0,1,0,Jewish,1376,5230,272,321,411,460,543,393,240,199,241,328,391,397,367,269,167,224,490,0,123,110,41,214,0,1503,0,0,2405,1,2
8626,0,1,0,Jewish,1615,6137,319,377,482,539,637,461,281,234,283,385,458,466,431,316,196,263,588,0,161,129,32,265,0,1859,0,0,2822,1,2
8627,0,1,0,Jewish,1193,4533,236,278,356,398,471,340,208,173,209,284,338,344,318,233,144,194,500,0,119,95,23,261,0,1831,0,0,2085,1,2
8631,0,1,0,Jewish,739,2808,146,172,220,247,291,211,128,107,129,176,209,213,197,144,89,120,221,0,59,73,14,73,0,514,0,0,1291,1,2
8632,0,1,0,Jewish,717,2728,142,167,214,239,283,205,125,104,126,171,203,207,191,140,87,117,423,0,78,50,14,280,0,1962,0,0,1254,1,2
8633,0,1,0,Jewish,811,3083,160,189,242,271,320,231,141,117,142,193,230,234,216,158,98,132,245,0,89,56,16,82,0,579,0,0,1418,1,2
8641,0,1,0,Jewish,2299,8737,455,536,687,768,908,656,401,333,404,549,653,664,614,450,279,374,818,0,252,160,45,358,0,2511,0,0,4018,1,2
8642,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8651,1,1,0,Jewish,2134,7469,648,569,568,625,804,612,448,354,298,367,466,444,422,336,209,290,639,0,234,149,42,212,0,1490,0,0,3219,1,0
8652,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,0,2046,272,136,0,272,0,0,0,0,1,0
8653,0,1,0,Jewish,242,919,47,56,72,80,95,69,42,35,42,57,68,69,64,47,29,39,80,0,24,19,4,32,0,225,0,0,422,1,0
8661,1,1,0,U_Orthodox,5052,20931,2511,1968,2143,3242,2903,1588,847,676,570,627,736,767,768,578,406,591,2565,0,529,211,317,1506,0,8491,0,11520,5432,1,2
8662,1,1,0,U_Orthodox,4694,19903,2793,2467,2539,3447,2706,1196,660,558,692,929,640,439,325,210,153,140,2168,0,414,207,207,1338,0,7621,0,9604,4597,1,2
8663,1,1,0,U_Orthodox,3160,15838,2328,2056,2116,2374,2030,969,550,465,577,774,534,366,271,175,127,117,1678,0,345,172,172,986,0,6381,0,1742,3705,1,2
8664,1,1,0,U_Orthodox,3554,21832,3357,2965,3051,2756,2623,1367,793,671,832,1117,770,528,391,253,183,169,2318,0,498,249,249,1321,0,9048,0,2088,5177,1,2
8665,1,1,0,U_Orthodox,1433,9021,1752,1710,1548,943,580,378,414,556,513,269,118,68,44,38,35,45,819,0,189,94,94,439,0,2969,0,605,1820,1,2
8666,1,1,0,U_Orthodox,5203,21781,3045,2689,2767,3811,2981,1306,719,608,754,1013,698,479,355,229,166,153,2347,0,542,180,180,1443,0,8518,0,7714,5024,1,2
8671,1,1,0,U_Orthodox,213,960,161,131,117,89,80,66,52,46,35,28,26,25,23,20,18,34,189,0,35,16,12,125,0,859,0,84,235,1,2
8672,1,1,0,U_Orthodox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,131,0,0,0,1,2
8673,1,1,0,Jewish,1003,3251,273,239,239,333,370,260,189,149,125,154,196,187,178,141,88,122,296,0,89,53,35,117,0,728,0,366,1356,1,1
8674,1,1,0,U_Orthodox,1143,5143,863,706,631,477,431,358,282,247,189,155,141,134,127,111,100,183,541,0,171,102,68,198,0,1387,0,453,1258,1,1
8681,0,1,0,Jewish,4950,20790,2058,2485,2336,1790,1348,934,1148,1456,1558,1553,1206,803,612,558,431,504,1553,0,445,396,148,563,0,3947,0,0,8578,1,2
8682,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7961,3980,1194,2786,0,0,0,0,0,0,0,1,2
8683,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8684,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17620,2643,12334,2643,0,0,0,0,0,0,0,1,2
8685,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8686,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
8687,0,1,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3953,1976,593,1383,0,0,0,0,0,0,0,1,2
8691,1,1,0,Jewish,3218,16094,2905,2697,2161,1020,1258,1196,1149,1066,703,477,352,331,357,214,123,78,1342,0,321,193,128,698,0,4855,0,91,5235,1,0
8692,1,1,0,Jewish,1554,7770,1402,1302,1043,492,607,577,555,515,339,230,170,160,172,103,59,37,664,0,124,124,62,353,0,2477,0,0,2527,1,0
8693,1,1,0,Jewish,983,3440,298,262,262,288,370,282,206,163,137,169,215,204,194,155,96,133,353,0,78,78,39,156,0,1096,0,0,1483,1,0
8694,1,0,0,Jewish,4923,20677,2047,2472,2324,1780,1341,929,1142,1448,1549,1544,1200,799,609,555,429,502,1802,0,393,393,196,818,0,5726,0,0,8531,1,0
8711,0,1,0,Palestinian,0,26307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8712,0,1,0,Palestinian,0,43218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8721,0,1,0,Palestinian,0,49625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8722,0,1,0,Palestinian,0,14140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8723,0,1,0,Palestinian,0,11373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8724,0,1,0,Palestinian,0,26407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8731,0,1,0,Palestinian,0,34039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8732,0,1,0,Palestinian,0,47635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8741,0,0,0,Palestinian,0,44927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8742,0,1,0,Palestinian,0,17795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8743,0,0,0,Palestinian,0,9741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8744,0,0,0,Palestinian,0,11704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8745,0,0,0,Palestinian,0,7776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8810,1,0,0,Jewish,2769,11481,1655,1949,1754,1046,771,546,664,883,693,526,338,228,170,128,81,43,1095,0,199,199,99,598,0,3822,0,358,3744,1,0
8811,1,0,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11266,9013,0,2253,0,0,0,0,0,0,0,1,0
8812,1,0,0,Jewish,1672,6688,695,782,767,569,521,375,380,418,430,399,320,267,243,212,160,142,706,0,133,133,66,371,0,2601,0,0,2646,1,0
8813,1,0,0,Jewish,2052,10263,1852,1719,1378,650,802,763,733,680,448,304,224,211,227,136,78,49,804,0,164,164,82,394,0,2759,0,0,3338,1,0
8814,1,0,0,Jewish,4998,20803,2054,2480,2331,1828,1363,932,1145,1453,1554,1549,1203,801,611,556,430,503,1889,592,197,98,98,901,0,5744,0,1302,8559,1,0
8815,1,0,0,U_Orthodox,3755,26285,5203,5079,4599,2470,1570,1108,1231,1653,1524,801,353,204,132,113,104,134,2667,563,225,168,168,1540,0,10639,0,1798,5321,1,0
8821,1,0,0,Jewish,560,2352,232,281,264,202,152,105,129,164,176,175,136,90,69,63,48,57,193,0,61,33,16,81,0,572,0,0,970,1,0
8822,1,0,0,Jewish,3502,14645,1474,1273,1100,930,1024,1076,1001,931,778,744,691,693,717,695,600,910,1103,0,385,210,105,402,0,2820,0,0,6170,1,0
8823,1,0,0,Jewish,1080,4536,449,542,509,390,294,203,250,317,340,338,263,175,133,121,94,110,395,0,118,64,32,179,0,1256,0,0,1871,1,0
8824,1,0,0,Jewish,3307,11577,1165,1006,870,735,809,851,791,736,615,588,546,548,567,549,474,719,1002,0,363,198,99,340,0,2386,0,0,4878,1,0
8825,1,0,0,Jewish,4807,7204,0,0,0,10,4317,2876,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,5000,0,0,27348,226,3131,1,0
8831,1,0,0,Jewish,4070,15261,788,929,1189,1330,1652,1190,694,577,699,950,1131,1150,1064,779,483,649,1780,0,318,318,159,984,0,3949,3029,0,7015,1,0
8832,1,0,0,Jewish,4057,17041,1687,2037,1915,1467,1105,766,941,1193,1277,1273,989,658,502,457,353,413,1488,0,405,324,81,676,0,4719,0,36,7031,1,0
8833,1,0,0,Jewish,1318,5272,548,616,605,448,411,295,300,330,339,315,252,210,192,167,126,112,546,0,105,105,52,282,0,1980,0,0,2085,1,0
8834,1,0,0,Jewish,3220,11272,979,859,858,944,1213,924,677,535,450,554,704,671,637,508,315,437,972,0,257,257,128,328,0,2301,0,0,4859,1,0
8841,1,0,0,Jewish,3128,15162,2715,2520,2020,1034,1215,1118,1074,997,657,446,329,309,333,200,115,73,1295,270,120,120,90,693,0,4800,0,150,4893,1,0
8842,1,0,0,Jewish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4388,2194,438,1316,438,0,0,0,0,0,0,1,0
8843,1,0,0,Jewish,2402,11938,2151,1997,1601,768,937,886,851,790,520,353,261,245,264,158,91,57,996,0,190,190,95,519,0,3493,0,241,3877,1,0
8851,1,0,0,Jewish,494,2472,446,414,332,156,193,183,176,163,108,73,54,50,54,32,18,12,200,0,39,39,19,101,0,711,0,0,804,1,0
8852,1,0,0,Jewish,1106,4424,460,517,507,376,345,248,251,277,284,264,211,176,161,140,106,94,446,132,44,22,22,224,0,1573,0,0,1750,1,0
8861,1,0,0,Jewish,1110,4664,461,557,524,401,302,209,257,326,349,348,270,180,137,125,96,113,446,0,33,22,22,224,144,1573,0,0,1924,1,0
